Time Difference,user.screen_name,Column1
0 days 07:18:55.000000000,Jaybird51703,2
0 days 07:18:55.000000000,Jaybird51703,2
0 days 00:17:38.000000000,JaydonDrolet,2
0 days 00:17:38.000000000,JaydonDrolet,2
0 days 00:23:59.000000000,jayme_davenport,2
0 days 00:23:59.000000000,jayme_davenport,2
0 days 00:21:28.000000000,JayNess18,2
0 days 00:21:28.000000000,JayNess18,2
0 days 05:42:46.000000000,JB_Ink_,2
0 days 05:42:46.000000000,JB_Ink_,2
0 days 06:12:50.000000000,jb_turtle,2
0 days 06:12:50.000000000,jb_turtle,2
0 days 00:17:00.000000000,jbbugg,2
0 days 00:17:00.000000000,jbbugg,2
0 days 03:14:20.000000000,jbhoward3,2
0 days 03:14:20.000000000,jbhoward3,2
0 days 00:00:12.000000000,jbnnonfly,2
0 days 00:00:12.000000000,jbnnonfly,2
0 days 00:37:26.000000000,jc02jc,2
0 days 00:37:26.000000000,jc02jc,2
0 days 04:07:25.000000000,jcain79,2
0 days 01:33:17.000000000,jcain79,2
0 days 01:30:54.000000000,jchap2150,2
0 days 01:30:54.000000000,jchap2150,2
0 days 00:12:01.000000000,jcjsao,2
0 days 00:12:01.000000000,jcjsao,2
0 days 00:28:31.000000000,jclo37,2
0 days 00:28:31.000000000,jclo37,2
0 days 08:17:56.000000000,jcoplen1855,2
0 days 08:17:56.000000000,jcoplen1855,2
0 days 01:58:07.000000000,jcostea93,2
0 days 01:58:07.000000000,jcostea93,2
0 days 01:14:22.000000000,jcoz00,2
0 days 01:14:22.000000000,jcoz00,2
0 days 01:12:54.000000000,JCSpirit3,2
0 days 01:12:54.000000000,JCSpirit3,2
0 days 04:08:54.000000000,JCW828,2
0 days 04:08:54.000000000,JCW828,2
0 days 00:17:59.000000000,JD06185,2
0 days 00:17:59.000000000,JD06185,2
0 days 01:10:05.000000000,JdeFreitas6,2
0 days 01:10:05.000000000,JdeFreitas6,2
0 days 00:57:41.000000000,jdmurray98,2
0 days 00:57:41.000000000,jdmurray98,2
0 days 03:38:32.000000000,jdryer83,2
0 days 03:38:32.000000000,jdryer83,2
0 days 00:17:50.000000000,jdub1968,2
0 days 00:17:50.000000000,jdub1968,2
0 days 00:31:04.000000000,Jdyer129,2
0 days 00:31:04.000000000,Jdyer129,2
0 days 02:03:31.000000000,je777ep,2
0 days 02:03:31.000000000,je777ep,2
0 days 02:13:19.000000000,jean_captiva94,2
0 days 02:13:19.000000000,jean_captiva94,2
0 days 02:26:46.000000000,jeanettecarlee,2
0 days 02:26:46.000000000,jeanettecarlee,2
0 days 04:18:08.000000000,jeanfabien_1825,2
0 days 01:13:40.000000000,jeanfabien_1825,2
0 days 02:06:15.000000000,JeanLuue,2
0 days 02:06:15.000000000,JeanLuue,2
0 days 02:29:09.000000000,jeannetteshamba,2
0 days 02:29:09.000000000,jeannetteshamba,2
0 days 05:21:14.000000000,JeannieLewis711,2
0 days 05:21:14.000000000,JeannieLewis711,2
0 days 00:21:56.000000000,JeanRespendial,2
0 days 00:21:56.000000000,JeanRespendial,2
0 days 01:09:51.000000000,Jeansmart45Jean,2
0 days 01:09:51.000000000,Jeansmart45Jean,2
0 days 01:14:33.000000000,JediJune,2
0 days 00:33:37.000000000,JediJune,2
0 days 00:12:09.000000000,jeepgeek,2
0 days 00:12:09.000000000,jeepgeek,2
0 days 02:52:13.000000000,jeepster_d,2
0 days 00:24:00.000000000,jeepster_d,2
0 days 01:24:33.000000000,jeepster199926,2
0 days 01:24:33.000000000,jeepster199926,2
0 days 05:04:46.000000000,JeffBenton77,2
0 days 05:04:46.000000000,JeffBenton77,2
0 days 03:34:15.000000000,Jeffersonian9,2
0 days 03:34:15.000000000,Jeffersonian9,2
0 days 00:03:30.000000000,jeffrey_cowie,2
0 days 00:03:30.000000000,jeffrey_cowie,2
0 days 01:15:11.000000000,JeffreyWHills1,2
0 days 00:20:43.000000000,JeffreyWHills1,2
0 days 02:22:29.000000000,JeffSchatz,2
0 days 02:22:29.000000000,JeffSchatz,2
0 days 01:51:12.000000000,jelemon,2
0 days 01:51:12.000000000,jelemon,2
0 days 01:58:53.000000000,Jelina_Avenetti,2
0 days 01:58:53.000000000,Jelina_Avenetti,2
0 days 00:07:24.000000000,JElla_Stephens,2
0 days 00:51:08.000000000,JElla_Stephens,2
0 days 01:43:14.000000000,Jemsec,2
0 days 01:43:14.000000000,Jemsec,2
0 days 00:10:30.000000000,Jen1333,2
0 days 00:10:30.000000000,Jen1333,2
0 days 03:41:47.000000000,JenBumpas,2
0 days 03:41:47.000000000,JenBumpas,2
0 days 03:19:02.000000000,JenJdelosSantos,2
0 days 03:19:02.000000000,JenJdelosSantos,2
0 days 01:57:52.000000000,jennalhuntt,2
0 days 01:57:52.000000000,jennalhuntt,2
0 days 02:40:11.000000000,jennicat777,2
0 days 00:07:44.000000000,jennicat777,2
0 days 01:06:24.000000000,jennifer10vb,2
0 days 01:06:24.000000000,jennifer10vb,2
0 days 02:18:30.000000000,JenniferHocrath,2
0 days 01:36:18.000000000,JenniferHocrath,2
0 days 00:01:14.000000000,JenniferStefano,2
0 days 00:01:14.000000000,JenniferStefano,2
0 days 00:24:48.000000000,JennJennMarie,2
0 days 01:27:27.000000000,JennJennMarie,2
0 days 00:01:46.000000000,Jennjerkyb,2
0 days 00:24:51.000000000,Jennjerkyb,2
0 days 00:11:11.000000000,Jennosal,2
0 days 00:11:11.000000000,Jennosal,2
0 days 01:53:06.000000000,JennyJewell3,2
0 days 01:10:23.000000000,JennyJewell3,2
0 days 00:25:59.000000000,jenscales11,2
0 days 00:46:02.000000000,jenscales11,2
0 days 00:12:04.000000000,Jeremy_Reviews,2
0 days 00:12:04.000000000,Jeremy_Reviews,2
0 days 01:43:58.000000000,jeren011,2
0 days 01:43:58.000000000,jeren011,2
0 days 01:26:12.000000000,JerretGardner,2
0 days 01:26:12.000000000,JerretGardner,2
0 days 00:03:15.000000000,JerryWact,2
0 days 00:01:51.000000000,JerryWact,2
0 days 08:17:28.000000000,JerseyInfidel74,2
0 days 08:17:28.000000000,JerseyInfidel74,2
0 days 02:14:23.000000000,jess_cleve,2
0 days 02:14:23.000000000,jess_cleve,2
0 days 01:23:40.000000000,Jess_i58,2
0 days 01:23:40.000000000,Jess_i58,2
0 days 00:31:54.000000000,jessica_hirmas,2
0 days 00:31:54.000000000,jessica_hirmas,2
0 days 02:26:41.000000000,jessicabai,2
0 days 02:26:41.000000000,jessicabai,2
0 days 01:15:08.000000000,JessicaBrownDe1,2
0 days 01:15:08.000000000,JessicaBrownDe1,2
0 days 00:20:18.000000000,jessicaneveton,2
0 days 00:20:18.000000000,jessicaneveton,2
0 days 00:34:54.000000000,jessm2,2
0 days 01:46:34.000000000,jessm2,2
0 days 00:11:24.000000000,jesssicanelson,2
0 days 04:32:01.000000000,jesssicanelson,2
0 days 00:03:33.000000000,jesssizzle29,2
0 days 00:03:33.000000000,jesssizzle29,2
0 days 01:58:39.000000000,JestersCapxXx,2
0 days 01:58:39.000000000,JestersCapxXx,2
0 days 00:03:18.000000000,jesweatman,2
0 days 00:03:18.000000000,jesweatman,2
0 days 02:02:36.000000000,JET99608325,2
0 days 01:28:08.000000000,JET99608325,2
0 days 00:58:58.000000000,JewelsJones1,2
0 days 00:58:58.000000000,JewelsJones1,2
0 days 06:44:35.000000000,jeweltyme,2
0 days 00:29:27.000000000,jeweltyme,2
0 days 00:34:53.000000000,Jewgurnaut,2
0 days 00:34:53.000000000,Jewgurnaut,2
0 days 00:29:02.000000000,JewRussophile,2
0 days 00:29:02.000000000,JewRussophile,2
0 days 05:14:22.000000000,Jg18410708,2
0 days 05:14:22.000000000,Jg18410708,2
0 days 00:02:47.000000000,JGBowhunter,2
0 days 00:02:47.000000000,JGBowhunter,2
0 days 00:58:46.000000000,JGK1700,2
0 days 00:58:46.000000000,JGK1700,2
0 days 03:28:39.000000000,jgonzales21,2
0 days 03:28:39.000000000,jgonzales21,2
0 days 00:11:17.000000000,JGS_II,2
0 days 00:11:17.000000000,JGS_II,2
0 days 02:53:49.000000000,JGzGurl24,2
0 days 02:53:49.000000000,JGzGurl24,2
0 days 08:58:47.000000000,jhaacke8,2
0 days 08:58:47.000000000,jhaacke8,2
0 days 06:10:59.000000000,Jhs171,2
0 days 06:10:59.000000000,Jhs171,2
0 days 04:51:23.000000000,jhudd2,2
0 days 01:35:39.000000000,jhudd2,2
0 days 00:10:45.000000000,jiagher,2
0 days 00:10:45.000000000,jiagher,2
0 days 04:27:49.000000000,JillReneeJorda3,2
0 days 01:12:50.000000000,JillReneeJorda3,2
0 days 00:07:12.000000000,jillybeangibson,2
0 days 00:15:54.000000000,jillybeangibson,2
0 days 00:16:51.000000000,Jimbippy,2
0 days 00:16:51.000000000,Jimbippy,2
0 days 01:38:05.000000000,jimblackburn21,2
0 days 01:38:05.000000000,jimblackburn21,2
0 days 00:21:46.000000000,jimmy_shanley,2
0 days 00:21:46.000000000,jimmy_shanley,2
0 days 08:51:54.000000000,Jimmy4TrumpUSA,2
0 days 08:51:54.000000000,Jimmy4TrumpUSA,2
0 days 02:45:18.000000000,JimSavell,2
0 days 02:45:18.000000000,JimSavell,2
0 days 00:42:25.000000000,jimv245,2
0 days 00:42:25.000000000,jimv245,2
0 days 03:20:30.000000000,JimWCallahan1,2
0 days 03:20:30.000000000,JimWCallahan1,2
0 days 08:27:38.000000000,jina_jing,2
0 days 08:27:38.000000000,jina_jing,2
0 days 00:34:38.000000000,jjaymay,2
0 days 00:34:38.000000000,jjaymay,2
0 days 00:45:26.000000000,jkc_jaycee,2
0 days 03:02:10.000000000,jkc_jaycee,2
0 days 00:19:27.000000000,jkdewitt,2
0 days 00:19:27.000000000,jkdewitt,2
0 days 00:00:55.000000000,JKelela2011,2
0 days 00:00:55.000000000,JKelela2011,2
0 days 00:12:32.000000000,jkonn13,2
0 days 00:12:32.000000000,jkonn13,2
0 days 01:27:18.000000000,jladyh,2
0 days 01:27:18.000000000,jladyh,2
0 days 00:55:44.000000000,JLconservative,2
0 days 00:55:44.000000000,JLconservative,2
0 days 00:14:03.000000000,jlj21964,2
0 days 00:08:13.000000000,jlj21964,2
0 days 00:07:15.000000000,jlynna222,2
0 days 00:07:15.000000000,jlynna222,2
0 days 00:00:40.000000000,jmac6094,2
0 days 00:00:40.000000000,jmac6094,2
0 days 03:00:00.000000000,jmbuhs3,2
0 days 03:00:00.000000000,jmbuhs3,2
0 days 04:41:55.000000000,jmcderm29,2
0 days 04:41:55.000000000,jmcderm29,2
0 days 00:00:40.000000000,jmmarty72,2
0 days 01:27:59.000000000,jmmarty72,2
0 days 00:16:52.000000000,JMorgan76733505,2
0 days 01:08:44.000000000,JMorgan76733505,2
0 days 00:24:36.000000000,jmsailors,2
0 days 00:24:36.000000000,jmsailors,2
0 days 01:30:41.000000000,JMSteele77,2
0 days 01:30:41.000000000,JMSteele77,2
0 days 01:08:48.000000000,jneal518_neal,2
0 days 01:08:48.000000000,jneal518_neal,2
0 days 00:44:45.000000000,jnsgaw,2
0 days 00:44:45.000000000,jnsgaw,2
0 days 00:22:20.000000000,jo3s3rvus,2
0 days 00:22:20.000000000,jo3s3rvus,2
0 days 03:00:15.000000000,joan_e_adams,2
0 days 02:26:53.000000000,joan_e_adams,2
0 days 01:47:10.000000000,JobPazzi,2
0 days 01:47:10.000000000,JobPazzi,2
0 days 00:58:26.000000000,JodyBild,2
0 days 00:58:26.000000000,JodyBild,2
0 days 00:39:02.000000000,joehayekk,2
0 days 00:39:02.000000000,joehayekk,2
0 days 06:10:18.000000000,joehos18,2
0 days 06:10:18.000000000,joehos18,2
0 days 00:26:04.000000000,Joeisbeast23,2
0 days 00:26:04.000000000,Joeisbeast23,2
0 days 02:40:05.000000000,joej2020usa,2
0 days 02:40:05.000000000,joej2020usa,2
0 days 01:55:32.000000000,joeldmartens,2
0 days 01:55:32.000000000,joeldmartens,2
0 days 00:11:28.000000000,joepeppersaid,2
0 days 00:11:28.000000000,joepeppersaid,2
0 days 00:33:07.000000000,JoeyBarrios,2
0 days 00:21:25.000000000,JoeyBarrios,2
0 days 02:11:13.000000000,joeyDeMarco12,2
0 days 02:11:13.000000000,joeyDeMarco12,2
0 days 00:10:00.000000000,JoeyFiletto,2
0 days 00:10:00.000000000,JoeyFiletto,2
0 days 01:06:01.000000000,Johannes135,2
0 days 01:06:01.000000000,Johannes135,2
0 days 00:00:52.000000000,john_bugaj,2
0 days 00:03:18.000000000,john_bugaj,2
0 days 00:55:17.000000000,John_MAGA_Galt,2
0 days 01:53:56.000000000,John_MAGA_Galt,2
0 days 02:24:13.000000000,john_zealand,2
0 days 01:33:13.000000000,john_zealand,2
0 days 00:55:51.000000000,john3_1617,2
0 days 00:55:51.000000000,john3_1617,2
0 days 00:14:18.000000000,johndennis250,2
0 days 00:14:18.000000000,johndennis250,2
0 days 04:35:30.000000000,johned66,2
0 days 04:35:30.000000000,johned66,2
0 days 01:48:09.000000000,johnkerr23,2
0 days 01:48:09.000000000,johnkerr23,2
0 days 02:16:32.000000000,JohnKLesher,2
0 days 02:16:32.000000000,JohnKLesher,2
0 days 01:25:44.000000000,JohnLamping,2
0 days 01:25:44.000000000,JohnLamping,2
0 days 00:18:36.000000000,JohnMercury2,2
0 days 00:13:17.000000000,JohnMercury2,2
0 days 01:35:11.000000000,JohnMWatkins3,2
0 days 01:35:11.000000000,JohnMWatkins3,2
0 days 01:17:24.000000000,JohnNickle,2
0 days 01:17:24.000000000,JohnNickle,2
0 days 02:38:05.000000000,johnnywehrung,2
0 days 02:24:18.000000000,johnnywehrung,2
0 days 00:23:50.000000000,JohnRealSmith,2
0 days 01:36:19.000000000,JohnRealSmith,2
0 days 00:02:34.000000000,JohnStutsman77,2
0 days 00:02:34.000000000,JohnStutsman77,2
0 days 00:47:12.000000000,JOHNTFALVEYSR,2
0 days 01:50:40.000000000,JOHNTFALVEYSR,2
0 days 05:02:46.000000000,johntuffrey,2
0 days 05:02:46.000000000,johntuffrey,2
0 days 01:11:14.000000000,jojoguerr52,2
0 days 01:11:14.000000000,jojoguerr52,2
0 days 00:22:13.000000000,jojojojoVA,2
0 days 00:22:13.000000000,jojojojoVA,2
0 days 00:18:30.000000000,joke_news,2
0 days 00:18:30.000000000,joke_news,2
0 days 01:58:43.000000000,jokesonus4sure,2
0 days 01:58:43.000000000,jokesonus4sure,2
0 days 01:52:52.000000000,Jollarn,2
0 days 01:52:52.000000000,Jollarn,2
0 days 00:23:50.000000000,JolySolutions,2
0 days 00:23:50.000000000,JolySolutions,2
0 days 03:44:09.000000000,JonathanL_23,2
0 days 03:44:09.000000000,JonathanL_23,2
0 days 01:36:16.000000000,JonathanSmith06,2
0 days 01:36:16.000000000,JonathanSmith06,2
0 days 04:12:58.000000000,JonedMary,2
0 days 04:12:58.000000000,JonedMary,2
0 days 03:17:11.000000000,jones4440,2
0 days 03:17:11.000000000,jones4440,2
0 days 00:26:11.000000000,jongdurban,2
0 days 00:26:11.000000000,jongdurban,2
0 days 00:17:25.000000000,JoniChild,2
0 days 00:17:25.000000000,JoniChild,2
0 days 02:11:24.000000000,JonJamesJon1,2
0 days 03:57:02.000000000,JonJamesJon1,2
0 days 02:03:34.000000000,jordanXrachel,2
0 days 02:03:34.000000000,jordanXrachel,2
0 days 07:56:05.000000000,jordyp20,2
0 days 07:56:05.000000000,jordyp20,2
0 days 00:12:37.000000000,Josarthas,2
0 days 00:12:37.000000000,Josarthas,2
0 days 05:09:03.000000000,JoseCarrera911,2
0 days 05:09:03.000000000,JoseCarrera911,2
0 days 01:10:13.000000000,joseph_deal,2
0 days 00:26:28.000000000,joseph_deal,2
0 days 01:26:39.000000000,JosephHipps,2
0 days 02:28:37.000000000,JosephHipps,2
0 days 01:53:19.000000000,josephtracy82,2
0 days 01:53:19.000000000,josephtracy82,2
0 days 02:07:58.000000000,joseywale,2
0 days 01:27:28.000000000,joseywale,2
0 days 00:11:24.000000000,JoshNbluegrass,2
0 days 00:11:24.000000000,JoshNbluegrass,2
0 days 03:06:20.000000000,JoshPetersen_,2
0 days 03:06:20.000000000,JoshPetersen_,2
0 days 03:18:23.000000000,JoshRawlings23,2
0 days 00:45:37.000000000,JoshRawlings23,2
0 days 00:16:12.000000000,Joshua_Othmer,2
0 days 00:16:12.000000000,Joshua_Othmer,2
0 days 09:27:04.000000000,JoshuaRhoads,2
0 days 09:27:04.000000000,JoshuaRhoads,2
0 days 09:20:53.000000000,Joshuasuckafish,2
0 days 09:20:53.000000000,Joshuasuckafish,2
0 days 00:56:25.000000000,josue_mick16,2
0 days 00:25:57.000000000,josue_mick16,2
0 days 00:17:08.000000000,joy1974S,2
0 days 00:17:08.000000000,joy1974S,2
0 days 08:20:21.000000000,joybur54,2
0 days 08:20:21.000000000,joybur54,2
0 days 01:49:51.000000000,joyefull55,2
0 days 01:49:51.000000000,joyefull55,2
0 days 00:27:07.000000000,Joyful_Tori,2
0 days 00:27:07.000000000,Joyful_Tori,2
0 days 08:12:57.000000000,JoyintheSmokys,2
0 days 08:12:57.000000000,JoyintheSmokys,2
0 days 01:41:58.000000000,JP_Speed97,2
0 days 01:41:58.000000000,JP_Speed97,2
0 days 07:29:25.000000000,jparr44mag,2
0 days 07:29:25.000000000,jparr44mag,2
0 days 00:08:00.000000000,jpdgeo,2
0 days 00:08:00.000000000,jpdgeo,2
0 days 01:16:39.000000000,Jphysique_,2
0 days 00:39:11.000000000,Jphysique_,2
0 days 01:46:56.000000000,jppcrsinc_john,2
0 days 02:00:33.000000000,jppcrsinc_john,2
0 days 00:36:07.000000000,jquickshot,2
0 days 00:36:07.000000000,jquickshot,2
0 days 00:02:59.000000000,Jraptor11,2
0 days 00:02:59.000000000,Jraptor11,2
0 days 09:13:17.000000000,JrcheneyJohn,2
0 days 09:13:17.000000000,JrcheneyJohn,2
0 days 01:48:30.000000000,jrdudas,2
0 days 01:48:30.000000000,jrdudas,2
0 days 01:50:48.000000000,JrGraci,2
0 days 01:50:48.000000000,JrGraci,2
0 days 00:20:50.000000000,JRHarleyDude,2
0 days 00:20:50.000000000,JRHarleyDude,2
0 days 01:18:06.000000000,JRidd5,2
0 days 01:18:06.000000000,JRidd5,2
0 days 00:12:05.000000000,JRiotmaker,2
0 days 00:16:58.000000000,JRiotmaker,2
0 days 03:17:07.000000000,jrmcree,2
0 days 03:17:07.000000000,jrmcree,2
0 days 00:57:46.000000000,jrrs1952,2
0 days 00:57:46.000000000,jrrs1952,2
0 days 00:29:12.000000000,jsantana03,2
0 days 00:48:43.000000000,jsantana03,2
0 days 02:56:36.000000000,Jshaya01,2
0 days 02:56:36.000000000,Jshaya01,2
0 days 02:12:25.000000000,jsimpson36_23,2
0 days 02:12:25.000000000,jsimpson36_23,2
0 days 00:00:32.000000000,JStoddardYoung1,2
0 days 00:00:32.000000000,JStoddardYoung1,2
0 days 01:46:13.000000000,JStunek4,2
0 days 01:46:13.000000000,JStunek4,2
0 days 04:53:12.000000000,jtengland06030,2
0 days 04:53:12.000000000,jtengland06030,2
0 days 00:20:17.000000000,jtkrpm,2
0 days 00:20:17.000000000,jtkrpm,2
0 days 00:22:28.000000000,JTLBAMM,2
0 days 00:22:28.000000000,JTLBAMM,2
0 days 00:21:04.000000000,juanjo6sevilla,2
0 days 00:21:04.000000000,juanjo6sevilla,2
0 days 00:58:30.000000000,juanmfmarco,2
0 days 00:58:30.000000000,juanmfmarco,2
0 days 00:11:12.000000000,JuanNacional89,2
0 days 00:11:12.000000000,JuanNacional89,2
0 days 01:25:12.000000000,judyeleana,2
0 days 01:25:12.000000000,judyeleana,2
0 days 03:07:25.000000000,Juliebg14,2
0 days 03:07:25.000000000,Juliebg14,2
0 days 03:27:46.000000000,JulieJankowski2,2
0 days 03:27:46.000000000,JulieJankowski2,2
0 days 03:38:50.000000000,julieoakman727,2
0 days 01:08:26.000000000,julieoakman727,2
0 days 02:11:03.000000000,junebug3122,2
0 days 02:11:03.000000000,junebug3122,2
0 days 01:18:57.000000000,junewilliams515,2
0 days 03:32:41.000000000,junewilliams515,2
0 days 01:06:34.000000000,junkmistress,2
0 days 00:24:59.000000000,junkmistress,2
0 days 01:32:05.000000000,Jurygal08,2
0 days 00:46:28.000000000,Jurygal08,2
0 days 00:26:28.000000000,JusBeeingAround,2
0 days 00:26:28.000000000,JusBeeingAround,2
0 days 01:19:47.000000000,justin_frehner,2
0 days 01:19:47.000000000,justin_frehner,2
0 days 00:05:21.000000000,JustinMBraun,2
0 days 00:08:37.000000000,JustinMBraun,2
0 days 02:44:24.000000000,JustinRaimondo,2
0 days 02:44:24.000000000,JustinRaimondo,2
0 days 00:01:52.000000000,Justitia_16,2
0 days 00:01:52.000000000,Justitia_16,2
0 days 01:10:45.000000000,justmejill,2
0 days 01:10:45.000000000,justmejill,2
0 days 00:05:35.000000000,justmyowndrama,2
0 days 00:55:33.000000000,justmyowndrama,2
0 days 02:08:22.000000000,JuttaDurham,2
0 days 02:08:22.000000000,JuttaDurham,2
0 days 09:27:56.000000000,jwlotts1,2
0 days 09:27:56.000000000,jwlotts1,2
0 days 00:13:51.000000000,jwrother,2
0 days 00:22:58.000000000,jwrother,2
0 days 02:15:31.000000000,jxcxjx03,2
0 days 02:15:31.000000000,jxcxjx03,2
0 days 00:23:23.000000000,jynxed32,2
0 days 00:23:23.000000000,jynxed32,2
0 days 01:09:23.000000000,JyoungJason,2
0 days 01:09:23.000000000,JyoungJason,2
0 days 00:35:34.000000000,k_armstrong24,2
0 days 00:36:19.000000000,k_armstrong24,2
0 days 00:45:04.000000000,k1mbo1964,2
0 days 00:48:21.000000000,k1mbo1964,2
0 days 01:09:39.000000000,kaaitlyncooperr,2
0 days 01:09:39.000000000,kaaitlyncooperr,2
0 days 00:39:15.000000000,KacapMSK,2
0 days 00:39:15.000000000,KacapMSK,2
0 days 02:09:28.000000000,kade_roach,2
0 days 02:09:28.000000000,kade_roach,2
0 days 01:00:29.000000000,kadybet,2
0 days 01:00:29.000000000,kadybet,2
0 days 00:30:26.000000000,kailey_nicholds,2
0 days 00:30:26.000000000,kailey_nicholds,2
0 days 00:49:21.000000000,KaminerKody,2
0 days 00:49:21.000000000,KaminerKody,2
0 days 05:37:55.000000000,KanouffTricia,2
0 days 05:37:55.000000000,KanouffTricia,2
0 days 02:18:11.000000000,karahandd,2
0 days 02:18:11.000000000,karahandd,2
0 days 00:24:37.000000000,karekares,2
0 days 00:24:37.000000000,karekares,2
0 days 01:43:22.000000000,Karen10668,2
0 days 01:43:22.000000000,Karen10668,2
0 days 00:16:22.000000000,KarenBe08049323,2
0 days 00:16:22.000000000,KarenBe08049323,2
0 days 00:17:18.000000000,karenh42,2
0 days 00:17:18.000000000,karenh42,2
0 days 04:19:43.000000000,KarenJeanHood,2
0 days 04:19:43.000000000,KarenJeanHood,2
0 days 00:32:36.000000000,kari11kari,2
0 days 00:32:36.000000000,kari11kari,2
0 days 01:00:52.000000000,KariGraceMusic,2
0 days 01:00:52.000000000,KariGraceMusic,2
0 days 01:15:24.000000000,KarinDunhill,2
0 days 01:15:24.000000000,KarinDunhill,2
0 days 01:07:27.000000000,karissaperilli,2
0 days 01:07:27.000000000,karissaperilli,2
0 days 03:36:09.000000000,karlhimelek,2
0 days 00:22:13.000000000,karlhimelek,2
0 days 04:53:18.000000000,karloskastiyo,2
0 days 04:53:18.000000000,karloskastiyo,2
0 days 04:32:03.000000000,karmasenz,2
0 days 02:27:10.000000000,karmasenz,2
0 days 02:30:38.000000000,Karsazilla,2
0 days 02:30:38.000000000,Karsazilla,2
0 days 00:42:07.000000000,KarsenWhitehead,2
0 days 00:42:07.000000000,KarsenWhitehead,2
0 days 01:58:59.000000000,KasmineJilburn,2
0 days 01:58:59.000000000,KasmineJilburn,2
0 days 00:36:49.000000000,KateMelchior,2
0 days 00:36:49.000000000,KateMelchior,2
0 days 00:54:08.000000000,katgrneyes,2
0 days 00:54:08.000000000,katgrneyes,2
0 days 05:54:44.000000000,kathie_adler,2
0 days 05:54:44.000000000,kathie_adler,2
0 days 05:42:16.000000000,kathleen2u2,2
0 days 05:42:16.000000000,kathleen2u2,2
0 days 00:28:26.000000000,KathMann1313,2
0 days 00:28:26.000000000,KathMann1313,2
0 days 00:44:49.000000000,kathy_gaeta,2
0 days 00:44:49.000000000,kathy_gaeta,2
0 days 01:29:39.000000000,kathy_hoffman,2
0 days 01:29:39.000000000,kathy_hoffman,2
0 days 03:37:26.000000000,kathy_pilote,2
0 days 03:37:26.000000000,kathy_pilote,2
0 days 00:01:27.000000000,kathy_platan,2
0 days 00:01:27.000000000,kathy_platan,2
0 days 02:11:15.000000000,kathy5271,2
0 days 02:11:15.000000000,kathy5271,2
0 days 00:36:37.000000000,KathyWilson0528,2
